Ano,Mes,Dia,Hora,U,V,UI
2010,7,24,6,-13.588,-13.095,4162.6
2010,7,24,12,-6.4874,-14.364,3813.4
2010,7,24,18,-10.028,-14.372,4242.7
2010,7,25,0,-12.501,-10.398,2848
2010,7,25,6,-11.433,-11.69,3219.9
2010,7,25,12,-9.2047,-14.288,4090.9
2010,7,25,18,-15.908,-13.597,4793.2
2010,7,26,0,-15.426,-9.3957,2858.8
2010,7,26,6,-14.062,-9.1141,2572.8
2010,7,26,12,-6.4484,-10.724,2260.5
2010,7,26,18,-14.761,-12.304,3983.1
2010,7,27,0,-13.471,-9.6663,2699.8
2010,7,27,6,-4.0787,-4.8168,512.13
2010,7,27,12,0.61252,-3.9148,261.31
2010,7,27,18,3.0031,-4.3303,384.4
2010,7,28,0,-4.6694,-6.7207,926.49
2010,7,28,6,-5.4495,-6.0756,835.29
2010,7,28,12,0.84045,-2.2351,89.904
2010,7,28,18,-5.851,-5.6684,777.88
2010,7,29,0,-15.432,-13.459,4642.4
2010,7,29,6,-14.657,-14.216,4889.9
2010,7,29,12,-13.325,-15.883,5546.9
2010,7,29,18,-17.906,-15.95,6443
2010,7,30,0,-12.372,-11.052,3088.4
2010,7,30,6,-10.305,-10.568,2627.8
2010,7,30,12,-3.2884,-9.657,1659.6
2010,7,30,18,-6.2969,-14.658,3939.4
2010,7,31,0,-9.0086,-12.576,3277.3
2010,7,31,6,-9.421,-13.977,3968.6
2010,7,31,12,-6.9576,-17.159,5352
2010,7,31,18,-9.5261,-18.043,6201.5
2010,8,1,0,-11.826,-14.327,4483.5
2010,8,1,6,-12.523,-14.448,4653.4
2010,8,1,12,-9.1569,-16.874,5457
2010,8,1,18,-9.5079,-13.935,3959.9
2010,8,2,0,-5.6277,-7.902,1291.4
2010,8,2,6,-5.1046,-6.1908,836.78
2010,8,2,12,-7.1058,-13.636,3531.9
2010,8,2,18,-14.168,-15.957,5736.1
2010,8,3,0,-14.479,-11.046,3388.6
2010,8,3,6,-12.712,-10.178,2792.2
2010,8,3,12,-10.111,-14.786,4461.5
2010,8,3,18,-10.308,-13.517,3870.4
2010,8,4,0,-9.8747,-9.8223,2304.5
2010,8,4,6,-12.166,-11.667,3312.7
2010,8,4,12,-8.6629,-13.943,3855.3
2010,8,4,18,-8.3543,-12.868,3325.8
2010,8,5,0,-9.0257,-8.989,1928.9
2010,8,5,6,-8.7053,-9.1108,1934
2010,8,5,12,-8.7854,-14.627,4204.2
2010,8,5,18,-15.575,-14.647,5275.4
2010,8,6,0,-16.137,-11.056,3643.1
2010,8,6,6,-12.382,-11.269,3178.3
2010,8,6,12,-5.7543,-12.276,2803.5
2010,8,6,18,-12.063,-14.62,4668.1
2010,8,7,0,-14.296,-13.383,4415
2010,8,7,6,-11.418,-11.449,3118.4
2010,8,7,12,-4.2715,-10.499,2004.8
2010,8,7,18,-10.64,-13.888,4092.9
2010,8,8,0,-13.813,-12.907,4110.2
2010,8,8,6,-9.5191,-11.192,2770
2010,8,8,12,-3.154,-6.8909,879.71
2010,8,8,18,1.6329,2.4106,-118.23
2010,8,9,0,-4.7147,-4.4627,488.04
2010,8,9,6,-11.699,-9.2269,2315.9
2010,8,9,12,-5.2199,-10.216,1974.2
2010,8,9,18,-9.2853,-10.549,2497.3
2010,8,10,0,-8.6609,-9.9528,2212
2010,8,10,6,-7.0011,-7.6937,1348.2
2010,8,10,12,-3.233,-5.7687,642.61
2010,8,10,18,-2.094,-7.0782,880.14
2010,8,11,0,-4.9087,-5.9948,782.44
2010,8,11,6,-3.5097,-3.5082,293.27
2010,8,11,12,1.4336,-5.2811,486.82
2010,8,11,18,3.3663,-4.1753,377.23
2010,8,12,0,0.37395,-3.8482,250.63
2010,8,12,6,-3.4638,-4.4473,422.31
2010,8,12,12,-5.2876,-14.584,3811.1
2010,8,12,18,-12.561,-15.585,5255.1
2010,8,13,0,-13.364,-10.951,3187.4
2010,8,13,6,-13.933,-10.226,2977.2
2010,8,13,12,-13.853,-15.791,5587.7
2010,8,13,18,-17.114,-15.672,6126.4
2010,8,14,0,-15.333,-10.489,3282.5
2010,8,14,6,-15.037,-10.375,3193
2010,8,14,12,-8.2405,-13.141,3433.5
2010,8,14,18,-15.258,-13.83,4797.7
2010,8,15,0,-11.191,-10.568,2740.3
2010,8,15,6,-13.325,-12.558,3873.6
2010,8,15,12,-12.416,-15.034,4938.2
2010,8,15,18,-16.27,-13.921,5021.4
2010,8,16,0,-13.721,-11.315,3389.7
2010,8,16,6,-13.725,-12.681,3991.9
2010,8,16,12,-3.5394,-11.623,2378.8
2010,8,16,18,-7.7314,-13.102,3357.8
2010,8,17,0,-9.6662,-10.426,2497.1
2010,8,17,6,-9.0035,-10.369,2398.7
2010,8,17,12,-0.37385,-8.591,1244.5
2010,8,17,18,-2.9465,-7.4673,1009.8
2010,8,18,0,1.3444,-4.9448,426.84
2010,8,18,6,7.058,1.7354,-212.47
2010,8,18,12,4.6345,-2.5521,227.45
2010,8,18,18,3.2704,0.27737,-15.336
2010,8,19,0,0.23105,-0.92996,15.011
2010,8,19,6,0.44961,-1.0149,18.978
2010,8,19,12,2.0228,-0.65816,23.584
2010,8,19,18,1.9505,2.7694,-158.03
2010,8,20,0,2.6607,-1.8413,100.36
2010,8,20,6,2.7141,1.6161,-85.997
2010,8,20,12,0.67781,0.026133,-0.29861
2010,8,20,18,0.29179,1.9421,-64.249
2010,8,21,0,0.74412,0.21169,-2.7589
2010,8,21,6,-1.4455,-2.8916,157.47
2010,8,21,12,-3.2074,-5.6209,612.77
2010,8,21,18,-2.0553,-5.1049,473.23
2010,8,22,0,1.008,-6.1266,640.79
2010,8,22,6,4.252,-0.06894,4.9386
2010,8,22,12,4.1459,2.428,-196.51
2010,8,22,18,5.3924,3.7636,-416.91
2010,8,23,0,7.6845,4.267,-631.79
2010,8,23,6,NaN,NaN,NaN
2010,8,23,12,NaN,NaN,NaN
2010,8,23,18,NaN,NaN,NaN
2010,8,24,0,-1.6231,-5.4983,530.98
2010,8,24,6,2.2622,-1.5755,73.166
2010,8,24,12,3.2186,1.8783,-117.91
2010,8,24,18,6.0793,6.9832,-1089.1
2010,8,25,0,5.886,5.1705,-682.38
2010,8,25,6,6.7274,5.1294,-730.98
2010,8,25,12,4.8401,3.3416,-331.07
2010,8,25,18,0.52012,2.2537,-87.807
2010,8,26,0,4.2925,1.0213,-75.908
2010,8,26,6,7.987,4.5485,-704.26
2010,8,26,12,11.619,8.7282,-2136.6
2010,8,26,18,7.8968,3.4528,-501.29
2010,8,27,0,10.317,5.4274,-1065.8
2010,8,27,6,7.1187,1.4718,-180.22
2010,8,27,12,4.1391,0.69249,-48.954
2010,8,27,18,-2.4703,-4.2446,351.15
2010,8,28,0,-7.4407,-7.4468,1320.6
2010,8,28,6,-7.9346,-7.7314,1442.8
2010,8,28,12,0.15066,-7.2908,895.63
2010,8,28,18,-6.4646,-10.032,2016.9
2010,8,29,0,-13.842,-9.2515,2594.7
2010,8,29,6,-9.7985,-6.8981,1392.5
2010,8,29,12,-0.33308,-5.313,476.44
2010,8,29,18,-3.5443,-5.4731,601.16
2010,8,30,0,-10.165,-7.0249,1462.2
2010,8,30,6,-5.7884,-4.2898,520.65
2010,8,30,12,-0.21665,-3.2999,183.84
2010,8,30,18,0.80401,-1.4648,41.231
2010,8,31,0,-0.78873,-3.609,224.59
2010,8,31,6,0.21188,-1.8868,60.347
2010,8,31,12,-2.3831,-0.16205,6.5206
2010,8,31,18,0.39184,1.1983,-25.447
2010,9,1,0,5.6646,-0.80768,77.85
2010,9,1,6,3.2005,1.2845,-74.621
2010,9,1,12,3.6643,-0.4684,29.148
2010,9,1,18,-0.2006,0.64885,-7.4233
2010,9,2,0,1.2388,-2.8303,147.3
2010,9,2,6,2.4705,-1.36,64.608
2010,9,2,12,1.5259,-2.0277,86.684
2010,9,2,18,0.56647,-1.7251,52.763
2010,9,3,0,1.2283,0.68124,-16.119
2010,9,3,6,0.33731,2.6349,-117.9
2010,9,3,12,1.2652,1.2473,-37.33
2010,9,3,18,0.085921,-2.7631,128.67
2010,9,4,0,0.08876,-5.9637,599.2
2010,9,4,6,-2.1138,-5.3466,517.82
2010,9,4,12,1.4024,-6.7426,782.23
2010,9,4,18,1.6187,-7.0374,856.05
2010,9,5,0,1.7857,-4.5198,370.01
2010,9,5,6,3.8237,1.2435,-84.229
2010,9,5,12,2.6013,-1.6923,88.468
2010,9,5,18,3.347,3.0312,-230.57
2010,9,6,0,6.3953,4.5266,-597.46
2010,9,6,6,13.583,9.4435,-2631.8
2010,9,6,12,0.68357,-5.6735,546.15
2010,9,6,18,6.417,1.5008,-166.61
2010,9,7,0,6.8796,1.5029,-178.28
2010,9,7,6,15.47,8.714,-2606.4
2010,9,7,12,9.6987,-1.3286,219.09
2010,9,7,18,7.0101,-0.89515,106.56
2010,9,8,0,7.5542,0.41809,-53.285
2010,9,8,6,8.2949,1.8621,-266.67
2010,9,8,12,7.8172,3.7023,-539.45
2010,9,8,18,5.9371,1.2417,-126.87
2010,9,9,0,3.276,0.35984,-19.977
2010,9,9,6,-0.066441,1.1681,-23.022
2010,9,9,12,-0.83373,-0.89717,18.51
2010,9,9,18,-1.0031,-2.765,137
2010,9,10,0,-5.2186,-6.1206,829.3
2010,9,10,6,-2.5755,-3.7014,281.16
2010,9,10,12,0.7818,-2.0483,75.649
2010,9,10,18,-0.31429,-1.6585,47.161
2010,9,11,0,-1.8602,-6.7312,791.86
2010,9,11,6,-3.6874,-7.8839,1155.9
2010,9,11,12,-0.60896,-6.8222,787.15
2010,9,11,18,-4.6664,-7.3574,1079.8
2010,9,12,0,-11.643,-9.2738,2325.4
2010,9,12,6,-18.628,-14.072,5534
2010,9,12,12,-16.819,-15.751,6114.1
2010,9,12,18,-20.127,-14.396,6000.8
2010,9,13,0,-15.59,-9.4326,2895.4
2010,9,13,6,-8.4177,-4.7767,778.78
2010,9,13,12,-0.61734,-2.7873,134.05
2010,9,13,18,0.37616,-2.1295,77.571
2010,9,14,0,-4.3338,-2.8904,253.63
2010,9,14,6,4.0192,1.4138,-101.47
2010,9,14,12,-3.4248,-0.94973,56.859
2010,9,14,18,-1.6561,-0.089381,2.4972
2010,9,15,0,2.2344,-2.7928,168.27
2010,9,15,6,0.46208,-0.16837,1.3949
2010,9,15,12,2.4368,-0.96865,42.789
2010,9,15,18,-6.5783,0.89422,-100
2010,9,16,0,-1.0593,-3.4788,213.1
2010,9,16,6,-2.1393,-3.117,198.51
2010,9,16,12,-4.1097,-4.5604,471.62
2010,9,16,18,-10.206,-11.379,2930.1
2010,9,17,0,-7.9025,-10.398,2287.8
2010,9,17,6,-12.896,-12.723,3882.6
2010,9,17,12,-9.6216,-15.512,4769.6
2010,9,17,18,-17.533,-15.953,6370.4
2010,9,18,0,-15.598,-12.254,4094.5
2010,9,18,6,-13.244,-9.6508,2664.1
2010,9,18,12,-3.9572,-9.776,1736.8
2010,9,18,18,-7.653,-10.35,2244.3
2010,9,19,0,-7.9368,-8.4488,1649.8
2010,9,19,6,-1.2407,-3.6644,238.81
2010,9,19,12,0.072897,-3.2016,172.72
2010,9,19,18,2.3095,-1.2088,53.079
2010,9,20,0,0.65493,-4.1898,299.3
2010,9,20,6,1.4786,-1.5736,57.24
2010,9,20,12,2.7873,-0.84915,41.68
2010,9,20,18,3.4445,2.4221,-171.81
2010,9,21,0,3.4229,1.909,-126.04
2010,9,21,6,1.4006,1.5317,-53.555
2010,9,21,12,0.22015,-1.077,19.945
2010,9,21,18,-1.5498,-0.37801,10.158
2010,9,22,0,0.23186,-1.8649,59.039
2010,9,22,6,-0.91549,-0.17598,2.7636
2010,9,22,12,0.15898,0.76658,-10.11
2010,9,22,18,1.447,2.8389,-152.38
2010,9,23,0,2.6082,2.3885,-142.3
2010,9,23,6,-0.10432,4.5401,-347.32
2010,9,23,12,3.4095,5.2351,-550.96
2010,9,23,18,4.5756,5.1155,-591.42
2010,9,24,0,0.89025,-0.51298,8.8787
2010,9,24,6,0.50342,-4.4176,330.87
2010,9,24,12,2.6583,-2.8134,183.44
2010,9,24,18,-0.80363,-5.3921,495.18
2010,9,25,0,-2.0316,-3.267,211.72
2010,9,25,6,-1.5475,-3.6527,244.09
2010,9,25,12,-2.5263,-7.5319,1008
2010,9,25,18,-10.443,-10.766,2720.1
2010,9,26,0,-12.627,-7.6231,1894.1
2010,9,26,6,-10.744,-7.3869,1622.4
2010,9,26,12,-3.0652,-6.6572,821.91
2010,9,26,18,-5.1859,-8.8542,1530.5
2010,9,27,0,-5.7625,-5.9223,824.37
2010,9,27,6,-3.2535,-5.7009,630.37
2010,9,27,12,1.6737,-2.417,119.7
2010,9,27,18,1.5471,-0.0652,1.7007
2010,9,28,0,3.6954,0.29502,-18.423
2010,9,28,6,2.6547,0.36634,-16.538
2010,9,28,12,0.48039,1.6645,-48.575
2010,9,28,18,-1.7166,4.9027,-429.01
2010,9,29,0,0.35809,1.5475,-41.406
2010,9,29,6,5.4853,3.4253,-373.15
2010,9,29,12,1.4996,-0.71509,20.013
2010,9,29,18,-8.0661,-9.9706,2154
2010,9,30,0,-4.23,-4.2095,423.17
2010,9,30,6,-2.5999,-3.1809,220.13
2010,9,30,12,0.59037,-2.8663,141.31
2010,9,30,18,2.6515,1.0312,-49.418
2010,10,1,0,6.6693,2.626,-317.08
2010,10,1,6,NaN,NaN,NaN
2010,10,1,12,NaN,NaN,NaN
2010,10,1,18,NaN,NaN,NaN
2010,10,2,0,NaN,NaN,NaN
2010,10,2,6,NaN,NaN,NaN
2010,10,2,12,NaN,NaN,NaN
2010,10,2,18,NaN,NaN,NaN
2010,10,3,0,NaN,NaN,NaN
2010,10,3,6,NaN,NaN,NaN
2010,10,3,12,NaN,NaN,NaN
2010,10,3,18,NaN,NaN,NaN
2010,10,4,0,NaN,NaN,NaN
2010,10,4,6,NaN,NaN,NaN
2010,10,4,12,NaN,NaN,NaN
2010,10,4,18,NaN,NaN,NaN
2010,10,5,0,NaN,NaN,NaN
2010,10,5,6,NaN,NaN,NaN
2010,10,5,12,NaN,NaN,NaN
2010,10,5,18,NaN,NaN,NaN
2010,10,6,0,NaN,NaN,NaN
2010,10,6,6,NaN,NaN,NaN
2010,10,6,12,NaN,NaN,NaN
2010,10,6,18,NaN,NaN,NaN
2010,10,7,0,NaN,NaN,NaN
2010,10,7,6,NaN,NaN,NaN
2010,10,7,12,NaN,NaN,NaN
2010,10,7,18,NaN,NaN,NaN
2010,10,8,0,NaN,NaN,NaN
2010,10,8,6,NaN,NaN,NaN
2010,10,8,12,NaN,NaN,NaN
2010,10,8,18,NaN,NaN,NaN
2010,10,9,0,NaN,NaN,NaN
2010,10,9,6,NaN,NaN,NaN
2010,10,9,12,NaN,NaN,NaN
2010,10,9,18,NaN,NaN,NaN
2010,10,10,0,NaN,NaN,NaN
2010,10,10,6,NaN,NaN,NaN
2010,10,10,12,NaN,NaN,NaN
2010,10,10,18,NaN,NaN,NaN
2010,10,11,0,3.1437,1.0549,-58.923
2010,10,11,6,-1.9636,-3.7356,265.57
2010,10,11,12,-7.6174,-11.029,2490.5
2010,10,11,18,-13.696,-13.847,4543
2010,10,12,0,-9.2729,-8.7194,1869.6
2010,10,12,6,-7.8843,-4.6597,718.87
2010,10,12,12,-1.5513,-8.2865,1176.8
2010,10,12,18,-8.0002,-8.6213,1708.1
2010,10,13,0,-7.4841,-3.1984,438.51
2010,10,13,6,-3.9548,-1.7775,129.83
2010,10,13,12,-1.2029,-3.9782,278.52
2010,10,13,18,-2.4975,-4.9972,470.28
2010,10,14,0,-8.517,-4.7592,782.2
2010,10,14,6,-6.7822,-4.9924,708.25
2010,10,14,12,-5.0582,-5.4657,685.67
2010,10,14,18,-4.9194,-6.4372,878.53
2010,10,15,0,-13.077,-7.6397,1949.1
2010,10,15,6,-13.412,-7.3287,1886.9
2010,10,15,12,-7.167,-7.7123,1367.8
2010,10,15,18,-10.954,-9.0123,2153.5
2010,10,16,0,-10.487,-6.379,1319
2010,10,16,6,-10.276,-4.047,752.96
2010,10,16,12,-6.6036,-6.2306,952.9
2010,10,16,18,-10.949,-7.8825,1791.5
2010,10,17,0,-11.977,-8.3849,2065
2010,10,17,6,-12.671,-7.3699,1819.9
2010,10,17,12,-7.5525,-5.986,971.76
2010,10,17,18,-10.396,-6.1158,1242.6
2010,10,18,0,-11.675,-6.4255,1442.4
2010,10,18,6,-8.8571,-2.0422,312.69
2010,10,18,12,-7.4281,-5.4201,839.57
2010,10,18,18,-8.6837,-5.5616,966.1
2010,10,19,0,-6.4622,-3.793,478.78
2010,10,19,6,-6.4193,-2.2144,253.3
2010,10,19,12,-3.7057,-3.2268,267.09
2010,10,19,18,-3.896,-4.8572,509.48
2010,10,20,0,-8.7508,-6.4885,1190.7
2010,10,20,6,-8.0539,-4.661,730.63
2010,10,20,12,-2.7548,-1.4203,74.157
2010,10,20,18,-1.8285,-0.64867,21.201
2010,10,21,0,-0.39185,-0.47428,4.9152
2010,10,21,6,-0.93847,3.1777,-177.36
2010,10,21,12,0.45077,4.7232,-377.5
2010,10,21,18,0.90574,5.6825,-550.81
2010,10,22,0,1.5496,5.0811,-454.68
2010,10,22,6,1.6764,5.5058,-533.79
2010,10,22,12,-0.42615,5.3589,-485.3
2010,10,22,18,-2.5556,0.414,-18.055
2010,10,23,0,-2.5083,-0.73333,32.283
2010,10,23,6,-2.5302,-2.766,174.67
2010,10,23,12,4.45,0.84124,-64.178
2010,10,23,18,5.5256,0.49421,-46.185
2010,10,24,0,4.4589,-0.87159,66.706
2010,10,24,6,8.6445,1.0546,-154.71
2010,10,24,12,8.5796,-0.67025,97.165
2010,10,24,18,5.2883,-0.36916,32.966
2010,10,25,0,-3.1785,-3.9018,330.78
2010,10,25,6,-9.4686,-6.8149,1339.3
2010,10,25,12,-8.5542,-8.3282,1674.9
2010,10,25,18,-6.2304,-6.5038,986.74
2010,10,26,0,-2.3412,-4.4458,376.3
2010,10,26,6,-0.43548,-0.462,4.9411
2010,10,26,12,2.6337,1.4831,-75.518
2010,10,26,18,2.6978,2.4313,-148.74
2010,10,27,0,1.3229,1.6191,-57.024
2010,10,27,6,-0.16561,0.22902,-1.0904
2010,10,27,12,-0.97911,-0.9128,20.583
2010,10,27,18,5.3134,3.1872,-332.66
2010,10,28,0,4.2204,4.2117,-423.03
2010,10,28,6,5.4093,3.4131,-367.74
2010,10,28,12,2.0699,3.2018,-205.63
2010,10,28,18,5.0088,7.203,-1064.5
2010,10,29,0,8.3126,11.134,-2606.2
2010,10,29,6,14.949,9.1458,-2700
2010,10,29,12,17.223,2.0807,-608.06
2010,10,29,18,13.404,2.4844,-570.53
2010,10,30,0,13.86,6.9843,-1826
2010,10,30,6,15.802,12.283,-4141.3
2010,10,30,12,17.303,8.9948,-2954.9
2010,10,30,18,23.02,8.429,-3480.9
2010,10,31,0,23.52,5.7859,-2360.8
2010,10,31,6,19.514,-4.966,1684.5
2010,10,31,12,15.784,-9.6491,3007
2010,10,31,18,9.9634,-6.3676,1268.4
2010,11,1,0,4.7823,-6.2632,831.43
2010,11,1,6,1.9583,-6.8094,812.74
2010,11,1,12,0.55627,-6.083,625.94
2010,11,1,18,1.9738,-2.8028,161.85
2010,11,2,0,0.77297,0.28162,-3.9028
2010,11,2,6,2.552,0.67862,-30.187
2010,11,2,12,2.3775,1.2454,-56.305
2010,11,2,18,3.0669,2.2717,-146.05
2010,11,3,0,2.9462,2.2011,-136.36
2010,11,3,6,1.148,2.5492,-120.06
2010,11,3,12,-0.086783,-0.71128,8.5857
2010,11,3,18,-2.1835,-1.9015,92.747
2010,11,4,0,-3.8198,-5.7607,670.75
2010,11,4,6,-5.5537,-5.0883,645.61
2010,11,4,12,-2.6838,-4.0938,337.58
2010,11,4,18,-5.2589,-5.2108,649.84
2010,11,5,0,-7.1228,-4.2498,593.79
2010,11,5,6,-3.2386,-2.1908,144.3
2010,11,5,12,-2.0247,-2.0793,101.66
2010,11,5,18,-0.8292,-1.7216,55.415
2010,11,6,0,-3.1605,-1.9019,118.17
2010,11,6,6,-3.8377,-2.4582,188.72
2010,11,6,12,-2.0611,-4.2532,338.63
2010,11,6,18,2.3757,-1.6065,77.61
2010,11,7,0,0.62008,-3.5529,215.85
2010,11,7,6,-4.8269,-7.1649,1042.7
2010,11,7,12,-0.44093,-6.8319,787.89
2010,11,7,18,2.1719,-3.3589,226.32
2010,11,8,0,13.497,1.3805,-315.51
2010,11,8,6,20.053,3.9447,-1358.1
2010,11,8,12,20.295,1.8756,-643.96
2010,11,8,18,19.785,1.8883,-632.21
2010,11,9,0,18.79,0.23644,-74.848
2010,11,9,6,19.768,0.51199,-170.55
2010,11,9,12,20.777,-1.5068,528.75
2010,11,9,18,12.536,-4.9954,1135.6
2010,11,10,0,5.0609,-3.4344,353.84
2010,11,10,6,3.7972,-2.752,217.4
2010,11,10,12,5.1182,0.17138,-14.785
2010,11,10,18,5.6888,1.1371,-111.12
2010,11,11,0,7.8132,4.0393,-598.48
2010,11,11,6,11.176,7.4276,-1679
2010,11,11,12,14.356,8.1514,-2266.9
2010,11,11,18,12.17,6.8651,-1615.9
2010,11,12,0,12.385,7.563,-1848.7
2010,11,12,6,11.389,8.1868,-1934.4
2010,11,12,12,11.521,8.5901,-2079.5
2010,11,12,18,11.192,9.7907,-2452.5
2010,11,13,0,11.33,9.1083,-2230.5
2010,11,13,6,14.066,11.964,-3721.7
2010,11,13,12,22.289,19.493,-9723.3
2010,11,13,18,15.121,12.906,-4321.9
2010,11,14,0,10.145,0.20241,-34.599
2010,11,14,6,8.1543,1.6197,-226.83
2010,11,14,12,8.5163,0.98802,-142.69
2010,11,14,18,9.1084,2.8605,-460.04
2010,11,15,0,12.208,3.3332,-710.57
2010,11,15,6,7.5219,-0.36855,46.754
2010,11,15,12,5.4826,-1.4789,141.47
2010,11,15,18,3.5573,-0.39519,23.827
2010,11,16,0,1.9066,4.4491,-362.77
2010,11,16,6,4.5282,7.8977,-1211.2
2010,11,16,12,8.6923,9.3956,-2025.9
2010,11,16,18,15.673,21.443,-9594.1
2010,11,17,0,7.3824,-0.0030024,0.37338
2010,11,17,6,9.5745,0.83225,-134.74
2010,11,17,12,9.337,2.5089,-408.61
2010,11,17,18,9.9601,1.6061,-272.95
2010,11,18,0,5.8316,2.2929,-242.03
2010,11,18,6,8.2925,1.3554,-191.84
2010,11,18,12,7.532,3.2032,-441.65
2010,11,18,18,7.1682,4.3869,-621.05
2010,11,19,0,6.5071,6.0606,-907.85
2010,11,19,6,8.3395,8.2738,-1637.3
2010,11,19,12,12.228,8.6339,-2177.1
2010,11,19,18,15.13,4.5302,-1205.3
2010,11,20,0,17.283,5.0903,-1544.9
2010,11,20,6,14.853,0.71017,-177.89
2010,11,20,12,14.457,0.5575,-135.87
2010,11,20,18,19.264,-3.2104,1056.2
2010,11,21,0,11.176,-9.0752,2200.9
2010,11,21,6,9.3033,-9.1233,2002.6
2010,11,21,12,9.2922,-6.7205,1298.3
2010,11,21,18,7.9819,-3.0112,432.73
2010,11,22,0,4.4413,-4.2555,440.94
2010,11,22,6,6.0155,-2.0517,219.67
2010,11,22,12,6.2366,1.8716,-205.29
2010,11,22,18,3.6971,1.9635,-138.46
2010,11,23,0,2.1506,5.5595,-558.25
2010,11,23,6,1.2743,4.883,-415.11
2010,11,23,12,0.013272,2.294,-88.652
2010,11,23,18,-3.4641,-2.9511,226.22
2010,11,24,0,-7.805,-1.6717,224.78
2010,11,24,6,-8.7438,-2.9309,455.3
2010,11,24,12,-5.8726,-4.2075,512.04
2010,11,24,18,-7.9196,-5.8407,968.2
2010,11,25,0,-7.2477,0.57431,-70.338
2010,11,25,6,-1.3673,0.90615,-25.039
2010,11,25,12,-2.8528,-2.1098,126.1
2010,11,25,18,-6.801,-2.6185,321.45
2010,11,26,0,-7.1317,-1.5474,190.23
2010,11,26,6,-7.9164,-0.91715,123.12
2010,11,26,12,-8.1359,-4.0141,613.46
2010,11,26,18,-7.2376,-3.2035,427.12
2010,11,27,0,-0.024017,1.9784,-65.936
2010,11,27,6,1.7264,2.8556,-160.52
2010,11,27,12,-0.085521,-2.455,101.59
2010,11,27,18,-0.026149,-2.1411,77.233
2010,11,28,0,-2.1429,-2.2109,114.67
2010,11,28,6,1.4313,1.5034,-52.569
2010,11,28,12,1.8597,0.75487,-25.522
2010,11,28,18,1.4421,2.6776,-137.17
2010,11,29,0,2.7756,8.0027,-1141.9
2010,11,29,6,-0.34467,8.4154,-1194
2010,11,29,12,-3.2688,3.375,-267.13
2010,11,29,18,-11.871,2.3649,-482.22
2010,11,30,0,-2.4023,-2.8958,183.54
2010,11,30,6,-0.3548,6.4871,-709.95
2010,11,30,12,4.943,4.2881,-472.69
2010,11,30,18,2.8241,3.3105,-242.66
2010,12,1,0,-6.5071,3.3652,-415.29
2010,12,1,6,-9.2751,-1.8786,299.47
2010,12,1,12,2.0332,-1.9765,94.413
2010,12,1,18,3.5501,-0.46693,28.165
2010,12,2,0,5.0642,-0.09164,7.819
2010,12,2,6,6.429,-0.96573,105.76
2010,12,2,12,10.759,2.6156,-487.84
2010,12,2,18,-2.3074,-5.3339,522.18
2010,12,3,0,4.3278,4.0468,-403.91
2010,12,3,6,1.666,3.2163,-196.25
2010,12,3,12,0.29419,0.3795,-3.0697
2010,12,3,18,1.9429,1.4457,-58.978
2010,12,4,0,3.5221,10.752,-2049.4
2010,12,4,6,5.8465,12.258,-2804.4
2010,12,4,12,2.4432,14.066,-3382.7
2010,12,4,18,2.6531,15.565,-4140
2010,12,5,0,2.6883,13.461,-3112.6
2010,12,5,6,5.2917,14.116,-3584.6
2010,12,5,12,7.6987,13.113,-3359.1
2010,12,5,18,8.1904,8.1106,-1574.9
2010,12,6,0,5.9943,6.6695,-1007.5
2010,12,6,6,12.003,3.7774,-800.71
2010,12,6,12,10.06,8.3063,-1825.5
2010,12,6,18,4.4786,7.0519,-992.37
2010,12,7,0,12.693,12.393,-3703.5
2010,12,7,6,10.353,10.994,-2796.8
2010,12,7,12,0.74978,6.1583,-643.57
2010,12,7,18,-4.3193,4.5712,-484.28
2010,12,8,0,11.183,5.1402,-1065.7
2010,12,8,6,1.5268,-7.6657,1009.3
2010,12,8,12,-2.0233,-6.6943,788.63
2010,12,8,18,-13.783,-10.158,2929.9
2010,12,9,0,-11.949,-3.9824,844.95
2010,12,9,6,-14.867,-5.7903,1556.2
2010,12,9,12,-15.974,-6.3229,1829.9
2010,12,9,18,-10.737,-5.7798,1187.2
2010,12,10,0,-4.1731,1.8258,-140.09
2010,12,10,6,-4.2309,1.1381,-83.998
2010,12,10,12,-1.0754,-1.272,35.693
2010,12,10,18,-5.1529,2.1599,-203.29
2010,12,11,0,1.8903,1.8746,-84.065
2010,12,11,6,-0.058196,3.2043,-172.99
2010,12,11,12,0.5157,4.4803,-340.37
2010,12,11,18,0.40855,4.1205,-287.41
2010,12,12,0,0.66548,7.9294,-1062.9
2010,12,12,6,-0.031166,9.2164,-1430.9
2010,12,12,12,0.22342,5.4533,-501.38
2010,12,12,18,-0.64626,3.0183,-156.95
2010,12,13,0,NaN,NaN,NaN
2010,12,13,6,NaN,NaN,NaN
2010,12,13,12,NaN,NaN,NaN
2010,12,13,18,NaN,NaN,NaN
2010,12,14,0,-3.1156,-2.2854,148.76
2010,12,14,6,-6.641,-1.748,202.21
2010,12,14,12,-5.9425,-3.3676,387.48
2010,12,14,18,-12.613,-5.0941,1167.2
2010,12,15,0,-16.703,-2.9121,831.73
2010,12,15,6,-17.374,-2.5106,742.42
2010,12,15,12,-11.23,-4.3587,884.45
2010,12,15,18,-17.994,-4.9731,1563.9
2010,12,16,0,-13.307,-1.6461,371.81
2010,12,16,6,-9.727,0.57881,-95.009
2010,12,16,12,-3.373,-1.5927,100.07
